city,country,budget,walkability,aqi,popularity,low_season,medium_season,high_season,interest_type,interest_title,interest_text
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turku Modern,"Turku Modern: Turku Modern, the festival for electronic music, storms Turku clubs and galleries annual in July. It brings forward top foreign artists and accomplished domestic performers focusing on electronic and dance music. It takes place in central Turku on the banks of the river Aura in a number of clubs, bars, stages and especially the charming river boats."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,H2Ö,"H2Ö: H2Ö festival debuted itself in the summer of 2014 and became a huge hit in Finland. A heir to the previous electronic music festival ILMIÖ, H2Ö will again fill the maritime, industrial-romantic dockyard milieu with hard-core representatives of Finnish alternative music and intriguing international underground gems, without any genre restrictions. On top of the diverse music, the old carpentry shop area will be coloured with a vast multi-artistic programme: performances, installations, workshops, street art and more will be included. The age limit of the festival is 18 years."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Down by the Laituri (DBTL),"Down by the Laituri (DBTL): Finland´s oldest and most legendary city festival takes place in downtown Turku annually in end of July. DBTL was sparked into life in the late 1980's by the rock-club of the Student Union of the Turku University. It's popularity spread like a blaze and nowadays it attracts around 70,000 visitors every year. With most of the acts performing pop and rock music, this multicultural event is centered on the east bank of the River Aura, around the Turku City Theatre."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Aura Fest,"Aura Fest: One of the largest Hiphop and Urban music festivals in Finland, is held annually right next to river Aura. In 2015 the festival takes place in Barker Park, just a kilometre away from the central Market Square. Performers include practically all the top domestic Hiphop and urban music performers as well as international guests."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turku Music Festival,"Turku Music Festival: Turku Music Festival is the oldest continuously running festival in Finland. This diverse city festival offers large orchestral concerts, chamber music, recitals, jazz and outdoor events as well as experiences for the whole family. A variety of Turku’s stunning venues, both modern and historical, are being imaginatively used to host performances from the best in their field."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turku Jazz,Turku Jazz: Second oldest Jazz Festival in Finland. Performers include leading Finnish jazz musicians and special international guests. Concerts are held in restaurants and entertainment venues throughout the city of Turku. In 2015 concerts are held mainly in the Brewery Restaurant Koulu in the city centre.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turku Fine Art and Antique Fair,"Turku Fine Art and Antique Fair: Turku Fine Art and Antiques Fair is a premier trade event where a vast array of antiques and art are exhibited. More than 10,000 people visit the fair annually and witness how world renowned artists and antique collectors gather in this exhibition and showcase their art and antique collections."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turku International Book Fair,"Turku International Book Fair: The Turku International Book Fair is Finland’s oldest book fair. The Turku Fair and Congress Center hosts the annual event, which brings together visitors, program creators and exhibitors from all over Finland and abroad. The Turku Book Fair garners an abundance of praise and publicity thanks to its solid reputation, long history and cozy atmosphere. The mingling of visitors and exhibitors enables spontaneous encounters between authors and readers. The fair plays host to a variety of events, both large and small. The first Turku Book Fair was held in 1990, and in 2012 an all-time record was set, with 25,000 people attending the fair. Each year, the Turku Book Fair selects one country as the special focus, in addition to a Finnish-focused theme. In 2015 the country in focus is Sweden."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turku Food and Wine Fair,"Turku Food and Wine Fair: The Turku Food and Wine Fair is one of autumn’s highlights in the city. In October, thousands of food, wine and culture enthusiasts will gather at the Turku Fair and Congress Centre to find new products and services, experience new tastes, learn and shop."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Women's Kuntovitonen 5km Run,"Women's Kuntovitonen 5km Run: The Women's Kuntovitonen 5km run energizes the Turku Sports Park in May, when spring is in full bloom. Here the sweatbands are more fashionable then functional. In addition to the five or ten kilometer routes there will be star performers on stage, guided group aerobics and a diverse exhibition area and a play park to leave your children and spouse to spend the day while you enjoy yourself."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Paavo Nurmi Games,"Paavo Nurmi Games: The first Paavo Nurmi Games was arranged in 1957 as a birthday present to Nurmi on his 60th birthday. During his career Nurmi took 9 Olympic Gold medals and was among the first athletes to be nominated in the IAAF Hall of Fame. The tradition has gone on ever since and the event is held every year at the Paavo Nurmi Stadium named after the legendary runner. Now a track & field classic, the Turku Paavo Nurmi Games are part of the EA Premium Permit circuit."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Paavo Nurmi Marathon,"Paavo Nurmi Marathon: Paavo Nurmi was a Finnish runner who achieved 9 gold and 3 silver medals in the Olympic games during his career. He was born in Turku and is celebrated by a number of sporting events every year. One of the highlights is Paavo Nurmi Marathon, which is one of the leading running events in Finland. One can choose to participate in the full marathon, half marathon or a 10 kilometer races. The total amount of participants has been around 3500 runners annually. The beautiful route of the marathon showcases the most attractive sides of Turku from the shores of the river Aura to Ruissalo Island and back. Right after the start the runners pass by the famous Paavo Nurmi statue, sculpted by Turku born sculptor Wäinö Aaltonen."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turku Triathlon Weekend,"Turku Triathlon Weekend: Want to provide yourself with a new kind of challenge? The triathlon is ideal for those looking for variation, because it includes swimming, cycling and running. From 13-14 August 2015 the second Turku Triathlon Weekend will take place. Read more and sign-up on their website at [http://shop.sbrfinland.com/index.php turkutriathlonweekend.fi]."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,FightBack Run,"FightBack Run: No one in Finland is unaware of Pekka Hyysalo and his Fight Back charity project. Hyysalo, a young man from Turku, had his promising career as freestyle skier cut short after a serious head injury in 2010. Hyysalo fought his way from the hospital bed to get back on his feet, teaching his body to do everything from scratch, from eating to tying his shoelaces. In September 2014 he ran for the first time in the FightBack Run. The first FightBack Run had a distance of 2,6km and the plan is to double the distance every year. In 2015 the distances for running are 250m (directed to people with reduced mobility), 2,6km and 5,2km which Hyysalo himself will run as well. A half marathon is in sight for 2017 and 2018 then will already be up to a full marathon."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Ruissalo races,"Ruissalo races: The traditional Ruissalo races are organized on the end of September in the beautiful island of Ruissalo right next to central Turku. The distances to choose from are half marathon called ""Ruisrääkki"" and 10 km run ""Ruisriikki""."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Nordklang 2016,Nordklang 2016: Nordic choir festival. Several concerts daily at different locations. Evening program at Kåren (19:30–24:00) open for the public (€5).
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Tall Ships' Races 2017,"Tall Ships' Races 2017: Many big sailing ships and a lot of yachts gather in Turku, with young international crews and associated events."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turku City Theater,"Turku City Theater: On the main stage of Turku’s City Theater you’ll see the biggest musical spectacles and the highest quality drama. From August 2014 to June 2016 the main theater building on the banks of river Aura will go through a thorough renovation. During the renovation it's performances are temporarily mostly based in [http://www.logomo.fi/en/home/ Logomo] (Köydenpunojankatu 14) next to Turku Central Railway Station and Linnateatteri (Linnankatu 31) in Turku city center. After the renovation Turku City Theater offers performances on four different stages. Notwithstanding children’s favourites and visiting productions, everything from comedy to more serious drama for the thirsty theatergoer can be found within the theatre’s portfolio."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Logomo,"Logomo: Situated in an old locomotive workshop, Logomo was the main venue for the Capital of Culture year in 2011. It is located right next to the Turku city centre and the Central Railway Station. It provides spaces for several exhibitions and major performance throughout the year. It also has a café and a shop."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turku Concert Hall,"Turku Concert Hall: located on the north side of the ''Puutori'' Square, Turku Concert Hall build in 1952 was the first concert hall in Finland. '''[http://www.turku.fi/public/default.aspx?nodeid=11135 The Turku Philharmonic Orchestra] {{dead link|April 2016}}''' primarily performs at the concert hall but there are many top international venues that perform there as well."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Swedish Theater of Turku,"Swedish Theater of Turku: This is Finland's oldest theatre. The beautiful theatre house reached its 175th anniversary in January 2014. ÅST is acclaimed for performing world-class musicals, enjoyed by audiences midst the splendid theatre hall. The three scenes also offer other kinds of drama, cabaret, concerts, more experimental theatre and children's plays."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Linnateatteri,"Linnateatteri: Linnateatteri is a professional theater, which performs both in the house and the garden. Linnateatteri has over the last decade presented such comical shows as ''the Amazing History of Turku'' and ''the Amazing Near-history of Turku''. You’ll find the Old Kivipaino Theater house and Theater Restaurant on Linnankatu street.In addition to comedy and stand-up performances there's also drama, concerts and children theater among its repertoire. During summer you can also catch up with Linnateatteri on the courtyard stage of Aboa Vetus & Ars Nova."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Samppalinna Summer Theatre,"Samppalinna Summer Theatre: Samppalinna summer theater is Finland’s largest summer musical theater and, over the course of fifty years operation, has taken its place in the hallmark of Finnish theater. It specializes in musicals."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Kinopalatsi,Kinopalatsi: This modern cinema complex opened in Turku in the spring 2001. All 9 auditoriums has been invested in the audience comfort. Seat rows are strongly staggered and leg room between rows is optimal. The technique is the highest quality with digital sound and big screens.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,HK Areena,"HK Areena: The modern and comfortable HK Areena is well known for hosting large public events and for hosting the games of [http://hc.tps.fi/briefly_in_english TPS (''Turun Palloseura'')], Turku's number one ice hockey team. In terms of championships, TPS is the most successful team in the history of the SM-liiga, the top professional ice hockey league in Finland. HK Arena offers a large arena and grandstands in addition to smaller function rooms. Restaurants serve before the entertainment, during the intermission or at breaks, and often even after the event. Big screens and TV monitors ensure the arena atmosphere fills the restaurant and lobby areas."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Marli Areena,"Marli Areena: Marli Arena is situated next to the Kupittaa park, and is primarily used for ice hockey. It is the home arena of [http://www.tutohockey.fi/fi/uutiset TuTo (''Turun Toverit'') hockey team]. TuTo plays in the second highest ice hockey league in Finland, Mestis, but the atmosphere in the games can be even better than in the TPS games, since the fans really love the team. Tickets are also less expensive and the Marli Arena is just around 15 minutes walking distance away from the city center."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Veritas Stadion,"Veritas Stadion: Located in the heart of Turku at the Kupittaa Park, Veritas Stadium is Turku's number one football stadium. Both Turku-based teams playing in the national league of Finland – [http://www.fcinter.com/inenglish.php FC Inter] {{dead link|April 2016}} and [http://fc.tps.fi/tps_in_brief.151.html FC TPS] {{dead link|April 2016}} – play on the grounds of the stadium."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Urheilupuisto Sports Park,"Urheilupuisto Sports Park: Urheilupuisto is home to the Paavo Nurmi Stadium and many other sporting facilities. This extensive parkland holds many places to exercise, come winter, come summer. In addition to the Paavo Nurmi Stadium, there is e.g. the Karikon lenkki running track, tennis courts, basketball courts, a volleyball court, an artificial turf playing field and a frisbee golf course. In the winter months the Sports Park, naturally, has its ice field and a popular sledding hill. [http://www.turkutrojans.com/ Turku Trojans], one of the oldest American Football teams in Finland, plays its games on the upper field of Turku Sports Park."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Kupittaa Park,"Kupittaa Park: Finland's largest and oldest city park is popular for picnic as well as for children and sports. There are ice skaters in the winter, in-line skaters in the summer, skateboarders, cyclists, ballplayers, petanque enthusiasts and everyone out for some exercise. Urban athletes can catch some air and grind some rails at the skatepark. Pump some iron at the Turku city's official gym or hit the lanes at the bowling hall. Kupittaa Park also offers families with kids the ever popular Traffic-City, Adventure Park, Kupittaa Outdoor Pool and (Sundays 17–19 in the sports hall, free) the Sports Wonderland for Kids. Watch birds in action at the Bird Pond. Visitors are spoiled for choice when it comes to picnicking. The wide-open lawns of Kupittaa Park are perfect for everything from football to croquet, while frisbees and kites vie for space in the skies above. One end of the park is dominated by the Veritas Stadium, which is the home pitch of local football team, TPS. And when it's time for a bite to eat, Kupittaa Pavilion will serve up a tasty treat right in the heart of the park. Veritas Stadium is also home to the full-service Olè restaurant."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Skating worm,"Skating worm: Meandering skating lane forming a circle, 5–6m wide and 500m long. Skate rental (also hiking skates), hot drinks for sale. Roller skating in the summer."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Park Field Artificial Ice Rink,"Park Field Artificial Ice Rink: Skating field, partly for ice hockey. Sometimes music. Skates and hockey sticks for rent weekdays 17–20, weekends 12–18. The entrance fee has to be paid in advance, e.g. by mobile phone or in the café next door (second floor), which is open M–F 9–20, Sat–Sun 12–18."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Flowpark,"Flowpark: Flowpark is a new kind of adventure theme park, where you can measure your skills up in the trees on specially constructed high rope adventure trails. There are fifteen different trails and nearly one hundred missions where you can test your balance, coordination and nerve. Flow park is ideal for the active and adventurous types, regardless of age. However, for the high ropes adventure trails there is a minimum restriction in age of seven years and in height of 120cm. For the smaller fast and fearless climber there is a specially built children's trail closer to ground. Flowpark is located in the leafy green courtyard of shopping centre Skanssi, with good transportation connections from the centre."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Hirvensalo Ski Resort,"Hirvensalo Ski Resort: There are four well managed and lit slopes at the Turun Hirvensalo Ski Centre in Turku: 1, 2 and 3-slopes and a slope for children. There are three lifts in Hirvensalo. The longest slope is 300m and the greatest altitude difference is 60m. The degree of difficulty of the slopes ranges from easy to difficult and there are several boxes and rails. Hirvensalo Ski Centre is the perfect place for both beginners and experts, without mentioning families. Services also include Slope café, Ski School, and equipment rental."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Hohtogolf Westcoast,"Hohtogolf Westcoast: At Hohtogolf Westcoast is a glow in the dark 15-hole miniature golf course with over-the-top mechanized special effects and a special ""horror"" section. Fun thing to do in a group, especially after a few drinks from the bar. As a new feature they also offer a small curling track."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Cross-country skiing,"Cross-country skiing: There are skiing tracks in most suburbs, as jogging routes are transformed to skiing routes, with groomed tracks and a lane for freestyle skiing (80 km maintained by the city in good winters). The Nunnavuori routes (0.35 and 1 km on flat ground, 1.7 km in easy hilly terrain) are maintained also in adverse weather, which gives them the longest season. At one of its starting points, Eskonkatu/Kurrapolku near Impivaara, there is equipment for rent (Tu 17–20, Sa–Su 11–15; in the winter holiday 20–28.2 daily 11–15, Tu 11–20; equipment to be returned 20 min before closing) and coffee, warm juice and snacks for sale (by a charity; usually somewhat longer hours than the rental; sausage €1, coffee and bun €2). Many of the routes have lighting 6–22."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Låna,"Låna: Open boats (max 8 persons) for cruising down the river and back, perhaps while having a picnic (speed limit on the river 6km/h i.e. 3 knots), with electric motor."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Buster Rent,"Buster Rent: Open or semi-open boats for rent, with outboard motor. Usable also for longer voyages given suitable weather."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Sea kayaking,"Sea kayaking: Evening tour with kayak and guide (2½–3 hours) from Ruissalo. Register before 15:00, pay online. Also longer full service guided trips and supported solo expeditions with transportation from/to Turku."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turun melojat,"Turun melojat: Local canoe/kayak club, equipment for rent. Also short and three-evening courses. Quick intro on-site, if you need more advice, ask in advance (instructions about equipment etc. in Finnish on the website). Pay in cash."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Aurajokisäätiö,Aurajokisäätiö: Kayak/canoe rental for trips on the river. Also guided tours.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Turku's Winter Outdoor Swimmers Club,"Turku's Winter Outdoor Swimmers Club: Sauna, ice swimming and club room. Members are happy to help newcomers."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Samppalinna Swimming Stadium,"Samppalinna Swimming Stadium: A refreshing oasis in the middle of the city, on a warm summer day Samppalinna is really popular with the locals. An olympic-size swimming and diving boards where swimmers can jump from the tower. Children have their own pool and there is sunbathing among the stadium’s sunny banks. The changing areas are indoors. The lockers can be locked with a 50-cent coin. Samppalinna has excellent sauna and shower facilities."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Kupittaa Outdoor Swimming Arena,"Kupittaa Outdoor Swimming Arena: Kupittaa has offered facilities for swimming for over a hundred years. Its located next to the Adventure Park and is a favorite of families especially. In addition to the large 50 meter pool, there's a smaller 25 meter pool, 0.6–0.9m deep children's pool as well as a play area for the little ones and a lawn area for relaxation. The pool area has a kiosk. The nearby Blomberginaukio square offers ample parking."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Impivaara Swimming Centre,"Impivaara Swimming Centre: The stunning and newly renovated facilities are named after characters and places in author Aleksis Kivi’s classic novel, Seven Brothers. The swimming area comprises eight pools, called Venla (50 m), Juhani (25 m), Tuomas (diving pool), Aapo (multipurpose pool), Simeoni (family pool), Timo (teaching pool), Lauri (paddling pool) and Eero (cold pool). Impivaara gyms Jukola, Toukola and Männistö have comprehensive and spacious strength training and aerobics facilities."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,JukuPark Waterpark,"JukuPark Waterpark: JukuPark is a paradise for the whole family just three kilometers from Turku center. At JukuPark, come rain or shine, you're sure to get soaking wet! You’re guaranteed a great day with many spectacular water-slides, large heated swimming pools, sunbathing areas together with saunas, shower rooms and the Pirate Island water-world for the little ones. When hunger surprises there are Juku Park’s grills, cafes, kiosk services and terraces available."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Uittamon paviljonki,Uittamon paviljonki: Dance pavilion by the sea. Also dance courses.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Littoisten lava,Littoisten lava: Dance pavilion by the Littoistenjärvi lake. Dance course Thu 18:30–19:50 included in the price of the dance. Quite few left at last waltz.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",do,Valasranta,"Valasranta: Dance pavilion by the Pyhäjärvi lake, quite some distance from Turku. Bus from Turku, returning in the night."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Arvin Grilli ja Lounas,Arvin Grilli ja Lounas: Great price quality relation.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Aula Café,"Aula Café: Aula Café, at the Aboa Vetus & Ars Nova museum, serves a rich selection of Mediterranean style dishes, including some great vegetarian choices. Saturday and Sunday it may be packed, since the brunch on the weekend is one of the best ones in the city. Reservation helps, or you need to time your visit early or late."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Cafe Brahe,Cafe Brahe: Cafe Brahes are situated in the Pedestrian Zone of Yliopistonkatu as well as the Hansa and Skanssi shopping centres. Huge cinnamon rolls.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Cafe Elegia,"Cafe Elegia: Cafe Elegia in city center serves self-baked pastries, cakes, pies and lunch as well as brunch on Sundays. Atmospheric old building near the city library."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Elvina Café,"Elvina Café: In a 1920s building, seeking an atmosphere of that time. Lunch and café products."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Fontana Café,Fontana Café: Fresh products from own bakery. Bar opens in the evening. Popular brunch in weekends. Best café and lunch-restaurant in the city according to several competitions.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Honkapirtti,"Honkapirtti: East Karelian style large cabin, that has for decades been a stopping point for people enjoying the nature on the island. Unpretentious lunch consisting of traditional pea soup and delicious pancakes. Coffee table also has a range of traditional delicacies, cakes and pies."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,PullaPuoti,"PullaPuoti: Close to the Turku Police Station and Hostel Turku. Pastries, snack foods, coffee and filled sandwiches and cakes. For lunch you can choose a soup, salad, pan pizza or pasta. Assortment of gluten-free products."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Cafe Sirius,"Cafe Sirius: Salty and sweet delicacies, coffee products and ice cream. On weekdays it also serves lunch 11AM–3PM."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Stockmann Buffet,Stockmann Buffet: Stockmann Buffet is the Café Restaurant of the Stockmann Department Store. Family friendly large café that serves everything from breakfast to lunch.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Unica Restaurants,"Unica Restaurants: Unica, owned by the Student Union of the university of Turku, owns several student restaurants around the Campus area behind Turku cathedral."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,W Café,W Café: Home cooking styled lunch. Good views of the Market Square. Family friendly; ball pit for kids.
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Hesburger,"Hesburger: Just ask any of the locals: Hesburger burgers really do taste better! Originating from Turku, Hesburger is today the largest hamburger restaurant chain in Finland, surpassing such chains as McDonald's and Burger King. It is still run by the family that started it in the 1960's. It is especially popular in Turku, since the company is still based there and has a large number of restaurants scattered around the city. Its almost hard not to pass one when walking around the city centre. You'll find four Hesburgers just around the main Market Square area."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,JusThai Bistro,"JusThai Bistro: First Thai street food bistro in Turku. Promotes ''farm to fork'', using local Finnish and Thai ingredients."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Kiinanmuuri,"Kiinanmuuri: Kiinanmuuri is known in Turku as one of the best Chinese restaurants in the city. Even though it's usually crowded around noon, decorations are outdated and it seems a bit suspicious, their food is superb. All the ingredients are very fresh and the portions are usually huge. Lunchtime service is really fast. If you're extra hungry or wish to survive couple of days on one portion, try the take away to get even larger portions of food."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Kortteliravintola Kerttu,"Kortteliravintola Kerttu: Kerttu is a popular quarter restaurant on the northern side of the city centre nearby the Central Railway Station. They have a reasonably priced menu that includes fresh food and drinks for both omni- and herbivores. Kerttu is very popular amongst students, and there is even a laundromat in the restaurant for visitors to use, while they are enjoying their meals. On weekend they have a special Hamburger Buffet, that is very popular among locals. Staff is very friendly and welcoming whenever you wish to stop by."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Latte Café,"Latte Café: Sweet little café in the heart of the city that also serves very inexpensive lunch. Huge list of different coffees from every corner of the earth are also available. Menu include's toasts, paninis, salads, bagels, etc. No need to go to a restaurant because of hunger because the sizes of these foods are big. Atmosphere is very relaxing thanks to jazz and Latin sounds and warm colours. If you feel like you want more privacy, you can go to the back room and sit on the cosy couch. And during summer you can also sit outside."
Turku,Finland,High,Great,Good,Medium,"['January', 'February', 'March', 'April', 'October', 'November', 'December']","['May', 'June', 'September']","['July', 'August']",eat,Nummis,"Nummis: A pizza and kebab restaurant in the district of Nummi. Serves quite good pizzas and kebabs, but don't expect anything special. Main courses 7 € - 9 €."
